school,pupil,lang_score,ses,IQ_verb,sex,Minority,sch_ses,sch_iqv,sch_min
155,2522,40,5.27,-0.37,0,0,5.273,-0.1244,0
155,2523,52,2.27,-0.87,1,0,5.273,-0.1244,0
155,2524,52,9.27,2.13,1,0,5.273,-0.1244,0
155,2525,41,5.27,0.13,1,0,5.273,-0.1244,0
155,2526,51,-4.73,3.13,0,0,5.273,-0.1244,0
155,2527,45,15.27,-0.37,0,0,5.273,-0.1244,0
155,2528,40,9.27,0.13,0,0,5.273,-0.1244,0
155,2529,34,2.27,-0.87,1,0,5.273,-0.1244,0
155,2530,38,12.27,0.63,1,0,5.273,-0.1244,0
155,2531,47,-7.73,-1.37,1,0,5.273,-0.1244,0
155,2532,34,-7.73,-0.87,0,0,5.273,-0.1244,0
155,2533,23,-4.73,-2.87,1,0,5.273,-0.1244,0
155,2534,34,12.27,-3.37,0,0,5.273,-0.1244,0
155,2535,51,12.27,0.63,0,0,5.273,-0.1244,0
155,2536,47,9.27,-1.37,0,0,5.273,-0.1244,0
155,2537,50,2.27,1.13,1,0,5.273,-0.1244,0
156,2538,47,-4.73,2.13,1,0,-5.394,-0.4502,0
156,2539,38,20.27,-0.87,0,0,-5.394,-0.4502,0
156,2540,49,2.27,-0.37,0,0,-5.394,-0.4502,0
156,2541,29,0.27,-1.87,0,0,-5.394,-0.4502,0
156,2542,38,0.27,-0.37,0,0,-5.394,-0.4502,0
156,2543,48,-4.73,2.13,0,0,-5.394,-0.4502,0
156,2544,25,-7.73,0.13,0,0,-5.394,-0.4502,0
156,2545,31,-17.73,-4.87,1,0,-5.394,-0.4502,0
156,2546,45,-9.73,0.63,0,0,-5.394,-0.4502,0
156,2547,31,-17.73,-3.87,0,0,-5.394,-0.4502,0
156,2548,40,-17.73,0.13,0,0,-5.394,-0.4502,0
156,2549,47,-7.73,1.63,0,0,-5.394,-0.4502,0
157,2550,44,1.27,-0.87,0,0,2.968,0.2732,0
157,2551,38,6.27,-0.37,1,0,2.968,0.2732,0
157,2552,37,-7.73,0.13,1,0,2.968,0.2732,0
157,2553,37,15.27,-2.87,1,0,2.968,0.2732,0
157,2557,52,-4.73,0.63,1,0,2.968,0.2732,0
157,2558,56,4.27,1.13,1,0,2.968,0.2732,0
157,2559,46,8.27,-0.37,1,0,2.968,0.2732,0
157,2560,39,10.27,1.13,0,0,2.968,0.2732,0
157,2562,46,-8.73,0.13,1,0,2.968,0.2732,0
157,2563,50,-1.73,0.13,0,0,2.968,0.2732,0
157,2564,48,-0.73,0.13,1,0,2.968,0.2732,0
157,2565,48,-3.73,3.13,0,0,2.968,0.2732,0
157,2566,44,-3.73,0.13,0,0,2.968,0.2732,0
157,2567,43,11.27,-0.37,1,0,2.968,0.2732,0
157,2568,44,15.27,-0.37,1,0,2.968,0.2732,0
157,2569,51,17.27,1.13,1,0,2.968,0.2732,0
157,2570,50,-8.73,-0.87,1,0,2.968,0.2732,0
157,2571,55,15.27,1.13,1,0,2.968,0.2732,0
157,2572,48,9.27,1.13,0,0,2.968,0.2732,0
157,2573,49,-3.73,0.13,1,0,2.968,0.2732,0
157,2574,50,6.27,2.63,1,0,2.968,0.2732,0
158,2577,41,6.27,-0.87,1,0,1.773,0.4457,0
158,2578,42,1.27,0.63,1,0,1.773,0.4457,0
158,2579,33,-10.73,-0.87,1,0,1.773,0.4457,0
158,2580,38,-2.73,0.13,1,0,1.773,0.4457,0
158,2581,45,13.27,0.13,1,0,1.773,0.4457,0
158,2582,34,-10.73,2.63,0,0,1.773,0.4457,0
158,2583,43,2.27,0.13,1,0,1.773,0.4457,0
158,2584,51,8.27,2.13,1,0,1.773,0.4457,0
158,2585,46,-7.73,1.63,1,0,1.773,0.4457,0
158,2586,47,-1.73,-0.87,0,0,1.773,0.4457,0
158,2587,46,13.27,1.13,1,0,1.773,0.4457,0
158,2588,50,12.27,0.63,1,0,1.773,0.4457,0
158,2589,51,-8.73,1.13,1,0,1.773,0.4457,0
158,2590,52,-0.73,0.13,0,0,1.773,0.4457,0
158,2591,54,21.27,1.13,1,0,1.773,0.4457,0
159,2594,49,-2.73,0.13,1,0,-1.091,0.4059,0.03
159,2595,50,2.27,1.13,0,0,-1.091,0.4059,0.03
159,2596,48,9.27,-0.87,0,0,-1.091,0.4059,0.03
159,2597,41,-7.73,0.63,0,0,-1.091,0.4059,0.03
159,2598,42,7.27,-1.87,0,0,-1.091,0.4059,0.03
159,2599,54,10.27,0.63,1,0,-1.091,0.4059,0.03
159,2600,42,7.27,0.13,1,0,-1.091,0.4059,0.03
159,2601,32,-4.73,-2.37,1,0,-1.091,0.4059,0.03
159,2602,51,-7.73,4.63,0,0,-1.091,0.4059,0.03
159,2603,34,-7.73,-1.37,0,0,-1.091,0.4059,0.03
159,2604,38,-7.73,2.13,0,0,-1.091,0.4059,0.03
159,2605,32,5.27,-0.87,0,0,-1.091,0.4059,0.03
159,2606,21,2.27,-1.37,0,0,-1.091,0.4059,0.03
159,2607,46,-4.73,-0.37,1,0,-1.091,0.4059,0.03
159,2608,44,-17.73,0.13,0,1,-1.091,0.4059,0.03
159,2609,43,-4.73,-0.37,1,0,-1.091,0.4059,0.03
159,2610,46,-4.73,-1.87,1,0,-1.091,0.4059,0.03
159,2611,57,12.27,2.13,1,0,-1.091,0.4059,0.03
159,2612,44,12.27,0.13,1,0,-1.091,0.4059,0.03
159,2613,50,17.27,-0.87,0,0,-1.091,0.4059,0.03
159,2614,43,-2.73,2.13,0,0,-1.091,0.4059,0.03
159,2615,39,-7.73,0.63,0,0,-1.091,0.4059,0.03
159,2616,52,2.27,1.63,1,0,-1.091,0.4059,0.03
159,2617,38,2.27,1.13,1,0,-1.091,0.4059,0.03
159,2618,51,-4.73,0.63,1,0,-1.091,0.4059,0.03
159,2619,43,-7.73,0.63,1,0,-1.091,0.4059,0.03
159,2620,40,-7.73,-0.87,1,0,-1.091,0.4059,0.03
159,2621,42,-7.73,-0.37,0,0,-1.091,0.4059,0.03
159,2622,38,2.27,-0.87,0,0,-1.091,0.4059,0.03
159,2623,54,5.27,3.13,1,0,-1.091,0.4059,0.03
159,2624,51,-7.73,5.63,0,0,-1.091,0.4059,0.03
160,2627,50,22.27,2.63,1,0,4.534,-0.0268,0.24
160,2628,45,17.27,0.63,0,0,4.534,-0.0268,0.24
160,2629,43,-17.73,0.63,1,1,4.534,-0.0268,0.24
160,2630,51,-7.73,0.13,1,0,4.534,-0.0268,0.24
160,2631,44,-17.73,-2.37,1,1,4.534,-0.0268,0.24
160,2632,23,-17.73,-6.87,0,1,4.534,-0.0268,0.24
160,2633,40,17.27,0.13,0,0,4.534,-0.0268,0.24
160,2634,34,-17.73,-3.87,1,1,4.534,-0.0268,0.24
160,2635,20,-17.73,-4.37,1,1,4.534,-0.0268,0.24
160,2636,44,22.27,0.13,0,0,4.534,-0.0268,0.24
160,2637,52,7.27,3.13,1,0,4.534,-0.0268,0.24
160,2638,40,7.27,0.13,1,0,4.534,-0.0268,0.24
160,2639,33,-17.73,-2.37,1,1,4.534,-0.0268,0.24
160,2640,47,22.27,0.13,1,0,4.534,-0.0268,0.24
160,2641,52,12.27,1.13,1,0,4.534,-0.0268,0.24
160,2642,50,12.27,5.63,0,0,4.534,-0.0268,0.24
160,2643,30,22.27,-2.37,1,0,4.534,-0.0268,0.24
160,2644,50,-2.73,0.63,0,0,4.534,-0.0268,0.24
160,2645,44,7.27,0.63,0,0,4.534,-0.0268,0.24
160,2646,52,9.27,1.63,0,0,4.534,-0.0268,0.24
160,2647,53,12.27,-0.37,0,0,4.534,-0.0268,0.24
160,2648,42,7.27,0.13,1,0,4.534,-0.0268,0.24
160,2649,54,22.27,2.63,1,0,4.534,-0.0268,0.24
161,2652,51,-7.73,-0.87,1,0,3.821,0.1938,0.121
161,2653,45,-7.73,-3.87,0,0,3.821,0.1938,0.121
161,2654,52,19.27,3.13,0,0,3.821,0.1938,0.121
161,2655,51,9.27,1.63,1,0,3.821,0.1938,0.121
161,2656,50,-7.73,2.13,1,1,3.821,0.1938,0.121
161,2657,44,20.27,-0.37,0,0,3.821,0.1938,0.121
161,2658,28,-7.73,-1.37,0,0,3.821,0.1938,0.121
161,2659,43,-10.73,-0.37,0,0,3.821,0.1938,0.121
161,2660,50,-0.73,-0.37,1,0,3.821,0.1938,0.121
161,2661,41,-9.73,1.63,1,1,3.821,0.1938,0.121
161,2662,51,9.27,1.63,0,0,3.821,0.1938,0.121
161,2663,53,-10.73,-0.87,1,0,3.821,0.1938,0.121
161,2664,35,10.27,-0.37,1,0,3.821,0.1938,0.121
161,2665,50,9.27,0.13,1,0,3.821,0.1938,0.121
161,2666,41,9.27,1.13,0,0,3.821,0.1938,0.121
161,2667,55,12.27,0.13,1,0,3.821,0.1938,0.121
161,2668,37,12.27,-1.37,0,0,3.821,0.1938,0.121
161,2669,44,2.27,1.13,0,0,3.821,0.1938,0.121
161,2670,52,15.27,0.63,1,0,3.821,0.1938,0.121
161,2671,49,15.27,3.13,0,0,3.821,0.1938,0.121
161,2672,48,-4.73,1.63,1,0,3.821,0.1938,0.121
161,2673,52,22.27,0.63,0,0,3.821,0.1938,0.121
161,2674,43,-7.73,0.13,0,0,3.821,0.1938,0.121
161,2675,54,-4.73,-0.37,0,0,3.821,0.1938,0.121
161,2676,39,5.27,-0.37,1,0,3.821,0.1938,0.121
161,2677,24,-0.73,-0.37,1,0,3.821,0.1938,0.121
161,2678,50,2.27,1.63,0,0,3.821,0.1938,0.121
161,2679,47,2.27,-3.87,1,0,3.821,0.1938,0.121
161,2680,48,15.27,1.63,1,0,3.821,0.1938,0.121
161,2681,40,-7.73,-0.87,0,0,3.821,0.1938,0.121
161,2682,58,15.27,5.13,0,0,3.821,0.1938,0.121
163,2683,36,-7.73,0.13,0,0,1.273,0.3332,0
163,2684,39,-7.73,-1.37,1,0,1.273,0.3332,0
163,2685,43,-1.73,0.13,1,0,1.273,0.3332,0
163,2686,46,-4.73,0.13,1,0,1.273,0.3332,0
163,2687,38,0.27,1.13,0,0,1.273,0.3332,0
163,2688,48,-7.73,0.63,1,0,1.273,0.3332,0
163,2689,44,-7.73,-1.37,1,0,1.273,0.3332,0
163,2690,44,-7.73,0.13,0,0,1.273,0.3332,0
163,2691,47,-4.73,1.63,1,0,1.273,0.3332,0
163,2692,40,-2.73,0.13,1,0,1.273,0.3332,0
163,2693,41,-7.73,-2.87,0,0,1.273,0.3332,0
163,2694,48,0.27,0.13,0,0,1.273,0.3332,0
163,2695,52,-1.73,1.13,0,0,1.273,0.3332,0
163,2696,48,-7.73,0.63,1,0,1.273,0.3332,0
163,2697,51,9.27,-0.37,1,0,1.273,0.3332,0
163,2698,43,-7.73,-0.37,0,0,1.273,0.3332,0
163,2699,54,21.27,0.13,0,0,1.273,0.3332,0
163,2700,46,12.27,-0.87,0,0,1.273,0.3332,0
163,2701,48,0.27,1.63,0,0,1.273,0.3332,0
163,2702,51,21.27,0.63,0,0,1.273,0.3332,0
163,2703,51,-7.73,1.13,0,0,1.273,0.3332,0
163,2704,56,12.27,-0.87,1,0,1.273,0.3332,0
163,2705,55,0.27,3.13,1,0,1.273,0.3332,0
163,2706,55,21.27,3.63,0,0,1.273,0.3332,0
163,2707,56,18.27,0.13,1,0,1.273,0.3332,0
164,2708,48,2.27,1.63,0,0,-5.769,-0.1377,0
164,2709,40,-9.73,0.13,0,0,-5.769,-0.1377,0
164,2710,35,0.27,-0.87,1,0,-5.769,-0.1377,0
164,2711,42,-7.73,0.13,0,0,-5.769,-0.1377,0
164,2712,44,-7.73,-2.87,1,0,-5.769,-0.1377,0
164,2713,31,-9.73,-4.37,0,0,-5.769,-0.1377,0
164,2714,35,-9.73,-0.87,0,0,-5.769,-0.1377,0
164,2715,37,-12.73,0.63,0,0,-5.769,-0.1377,0
164,2716,40,-4.73,0.13,1,0,-5.769,-0.1377,0
164,2717,50,-4.73,0.63,0,0,-5.769,-0.1377,0
164,2718,55,5.27,1.13,0,0,-5.769,-0.1377,0
164,2719,50,-4.73,2.13,0,0,-5.769,-0.1377,0
164,2720,39,-12.73,0.13,0,0,-5.769,-0.1377,0
164,2721,43,-4.73,-0.87,1,0,-5.769,-0.1377,0
164,2722,43,-7.73,-3.37,1,0,-5.769,-0.1377,0
164,2723,50,-2.73,0.13,0,0,-5.769,-0.1377,0
164,2724,45,-4.73,1.63,0,0,-5.769,-0.1377,0
164,2725,53,-4.73,0.13,0,0,-5.769,-0.1377,0
164,2726,40,-7.73,-0.37,0,0,-5.769,-0.1377,0
164,2727,48,-7.73,0.13,0,0,-5.769,-0.1377,0
164,2728,51,-4.73,0.63,0,0,-5.769,-0.1377,0
164,2729,37,-9.73,-0.87,1,0,-5.769,-0.1377,0
164,2730,47,-4.73,-0.37,1,0,-5.769,-0.1377,0
164,2731,54,-2.73,2.13,0,0,-5.769,-0.1377,0
165,2733,23,-7.73,-3.37,0,0,-4.381,0.1716,0
165,2734,49,-7.73,0.13,1,0,-4.381,0.1716,0
165,2735,21,-0.73,-0.87,0,0,-4.381,0.1716,0
165,2736,31,-13.73,0.13,1,0,-4.381,0.1716,0
165,2737,45,-7.73,0.13,1,0,-4.381,0.1716,0
165,2738,35,-2.73,-1.37,1,0,-4.381,0.1716,0
165,2739,36,3.27,0.13,1,0,-4.381,0.1716,0
165,2740,36,-7.73,-1.37,0,0,-4.381,0.1716,0
165,2741,38,-7.73,0.13,1,0,-4.381,0.1716,0
165,2742,32,-10.73,0.13,0,0,-4.381,0.1716,0
165,2743,46,-4.73,0.13,1,0,-4.381,0.1716,0
165,2744,36,2.27,-3.37,1,0,-4.381,0.1716,0
165,2745,34,-4.73,0.13,0,0,-4.381,0.1716,0
165,2746,36,-7.73,-2.37,1,0,-4.381,0.1716,0
165,2747,37,-4.73,-0.87,1,0,-4.381,0.1716,0
165,2748,38,-4.73,0.13,1,0,-4.381,0.1716,0
165,2749,29,-0.73,-0.87,1,0,-4.381,0.1716,0
165,2750,43,6.27,3.13,1,0,-4.381,0.1716,0
165,2751,44,-0.73,1.63,0,0,-4.381,0.1716,0
165,2752,49,-1.73,2.63,1,0,-4.381,0.1716,0
165,2753,42,-4.73,0.63,1,0,-4.381,0.1716,0
165,2754,49,-7.73,2.63,0,0,-4.381,0.1716,0
165,2755,42,-4.73,1.13,0,0,-4.381,0.1716,0
165,2756,42,0.27,0.13,0,0,-4.381,0.1716,0
165,2757,47,-4.73,2.63,1,0,-4.381,0.1716,0
166,2758,38,-4.73,0.63,0,0,11.173,0.6748,0
166,2761,36,0.27,-2.37,1,0,11.173,0.6748,0
166,2762,45,15.27,-0.37,1,0,11.173,0.6748,0
166,2763,44,9.27,0.13,1,0,11.173,0.6748,0
166,2764,49,-1.73,1.13,0,0,11.173,0.6748,0
166,2765,46,21.27,2.63,0,0,11.173,0.6748,0
166,2767,52,16.27,1.63,1,0,11.173,0.6748,0
166,2768,49,18.27,4.13,0,0,11.173,0.6748,0
166,2769,50,21.27,2.13,0,0,11.173,0.6748,0
167,2770,43,13.27,0.63,1,0,8.643,-0.7557,0
167,2772,26,17.27,-1.37,0,0,8.643,-0.7557,0
167,2773,48,12.27,1.13,1,0,8.643,-0.7557,0
167,2774,42,7.27,-2.87,1,0,8.643,-0.7557,0
167,2775,41,19.27,-1.87,1,0,8.643,-0.7557,0
167,2776,41,7.27,-3.87,1,0,8.643,-0.7557,0
167,2777,55,-7.73,2.63,1,0,8.643,-0.7557,0
167,2778,52,22.27,1.13,1,0,8.643,-0.7557,0
167,2779,53,22.27,-0.37,0,0,8.643,-0.7557,0
167,2780,47,7.27,-0.37,0,0,8.643,-0.7557,0
167,2781,39,7.27,-3.37,1,0,8.643,-0.7557,0
167,2782,41,7.27,-2.37,0,0,8.643,-0.7557,0
167,2783,42,12.27,0.63,0,0,8.643,-0.7557,0
167,2784,57,12.27,4.63,1,0,8.643,-0.7557,0
167,2785,39,22.27,0.13,1,0,8.643,-0.7557,0
167,2786,34,-7.73,-1.37,0,0,8.643,-0.7557,0
167,2787,39,-7.73,0.13,0,0,8.643,-0.7557,0
167,2788,37,7.27,-7.87,0,0,8.643,-0.7557,0
167,2789,40,12.27,-1.37,0,0,8.643,-0.7557,0
167,2790,42,-7.73,-0.87,0,0,8.643,-0.7557,0
167,2791,46,12.27,-0.37,0,0,8.643,-0.7557,0
167,2792,50,12.27,1.13,0,0,8.643,-0.7557,0
167,2793,27,-7.73,-1.37,0,0,8.643,-0.7557,0
167,2794,49,-2.73,1.13,1,0,8.643,-0.7557,0
167,2795,43,7.27,-0.37,0,0,8.643,-0.7557,0
167,2796,25,12.27,-1.37,1,0,8.643,-0.7557,0
169,2797,33,-8.73,0.63,1,0,5.039,0.8832,0
169,2798,33,-6.73,0.13,1,0,5.039,0.8832,0
169,2799,40,6.27,-0.87,1,0,5.039,0.8832,0
169,2800,38,8.27,-0.37,0,0,5.039,0.8832,0
169,2801,38,3.27,0.63,1,0,5.039,0.8832,0
169,2802,32,-6.73,-0.87,0,0,5.039,0.8832,0
169,2803,41,9.27,0.63,0,0,5.039,0.8832,0
169,2804,41,9.27,1.13,0,0,5.039,0.8832,0
169,2805,43,3.27,0.63,1,0,5.039,0.8832,0
169,2806,46,13.27,0.13,1,0,5.039,0.8832,0
169,2807,42,3.27,5.13,1,0,5.039,0.8832,0
169,2808,45,-7.73,0.13,1,0,5.039,0.8832,0
169,2809,31,12.27,0.13,0,0,5.039,0.8832,0
169,2810,41,-7.73,1.13,0,0,5.039,0.8832,0
169,2811,51,-3.73,0.13,1,0,5.039,0.8832,0
169,2812,37,-8.73,2.13,0,0,5.039,0.8832,0
169,2813,39,-6.73,0.63,1,0,5.039,0.8832,0
169,2814,45,9.27,2.13,0,0,5.039,0.8832,0
169,2815,36,-7.73,-0.87,1,0,5.039,0.8832,0
169,2816,33,-8.73,0.13,0,0,5.039,0.8832,0
169,2817,49,11.27,1.13,0,0,5.039,0.8832,0
169,2818,51,16.27,1.63,0,0,5.039,0.8832,0
169,2819,44,3.27,4.13,0,0,5.039,0.8832,0
169,2820,50,18.27,-0.37,1,0,5.039,0.8832,0
169,2821,53,18.27,2.63,0,0,5.039,0.8832,0
169,2822,48,9.27,0.13,1,0,5.039,0.8832,0
169,2823,50,21.27,0.13,0,0,5.039,0.8832,0
169,2824,52,18.27,2.63,0,0,5.039,0.8832,0
169,2825,53,9.27,2.13,0,0,5.039,0.8832,0
169,2826,54,21.27,-0.37,1,0,5.039,0.8832,0
170,2827,42,-10.73,-2.37,1,0,-7.616,-0.6076,0
170,2828,51,-9.73,0.13,0,0,-7.616,-0.6076,0
170,2829,41,-9.73,-0.37,1,0,-7.616,-0.6076,0
170,2830,37,-12.73,-1.87,1,0,-7.616,-0.6076,0
170,2831,34,-9.73,-1.37,1,0,-7.616,-0.6076,0
170,2832,34,-12.73,-1.37,1,0,-7.616,-0.6076,0
170,2833,51,-12.73,-0.87,1,0,-7.616,-0.6076,0
170,2834,53,-9.73,1.63,0,0,-7.616,-0.6076,0
170,2835,57,22.27,1.63,1,0,-7.616,-0.6076,0
170,2836,49,-12.73,0.13,0,0,-7.616,-0.6076,0
170,2837,21,-17.73,-4.87,0,0,-7.616,-0.6076,0
170,2838,27,-12.73,-1.87,0,0,-7.616,-0.6076,0
170,2839,39,19.27,0.63,1,0,-7.616,-0.6076,0
170,2840,50,-12.73,2.63,1,0,-7.616,-0.6076,0
170,2841,38,-12.73,-1.87,0,0,-7.616,-0.6076,0
170,2842,42,-12.73,0.13,1,0,-7.616,-0.6076,0
170,2843,54,-9.73,2.63,1,0,-7.616,-0.6076,0
170,2844,37,-9.73,0.13,0,0,-7.616,-0.6076,0
170,2845,40,-9.73,0.13,0,0,-7.616,-0.6076,0
170,2846,51,15.27,2.13,1,0,-7.616,-0.6076,0
170,2847,25,-14.73,-3.37,0,0,-7.616,-0.6076,0
170,2848,25,-9.73,-2.87,0,0,-7.616,-0.6076,0
170,2849,47,-7.73,-0.37,1,0,-7.616,-0.6076,0
170,2850,25,-9.73,-4.37,1,0,-7.616,-0.6076,0
170,2851,52,0.27,-0.87,1,0,-7.616,-0.6076,0
170,2852,50,-9.73,0.13,1,0,-7.616,-0.6076,0
170,2853,47,-12.73,0.13,0,0,-7.616,-0.6076,0
171,2855,40,-17.73,0.13,0,0,0.818,0.1332,0.043
171,2856,31,-9.73,-3.87,0,0,0.818,0.1332,0.043
171,2857,43,-9.73,1.13,1,0,0.818,0.1332,0.043
171,2858,27,-17.73,-4.37,1,1,0.818,0.1332,0.043
171,2862,37,21.27,-2.37,1,0,0.818,0.1332,0.043
171,2866,43,-17.73,-0.37,0,0,0.818,0.1332,0.043
171,2869,46,13.27,0.63,1,0,0.818,0.1332,0.043
171,2870,46,13.27,1.13,1,0,0.818,0.1332,0.043
171,2875,48,6.27,4.13,0,0,0.818,0.1332,0.043
171,2876,53,21.27,1.13,1,0,0.818,0.1332,0.043
172,2877,25,-7.73,-2.37,1,0,-3.696,-0.2262,0
172,2878,29,-7.73,-3.87,0,0,-3.696,-0.2262,0
172,2879,35,-2.73,-2.37,1,0,-3.696,-0.2262,0
172,2880,42,-7.73,-0.87,1,0,-3.696,-0.2262,0
172,2881,23,-7.73,-2.37,0,0,-3.696,-0.2262,0
172,2882,32,-7.73,-3.87,1,0,-3.696,-0.2262,0
172,2883,29,-13.73,0.63,1,0,-3.696,-0.2262,0
172,2884,37,-2.73,-3.87,1,0,-3.696,-0.2262,0
172,2885,32,-7.73,-6.37,0,0,-3.696,-0.2262,0
172,2886,38,-7.73,0.13,1,0,-3.696,-0.2262,0
172,2887,39,-7.73,0.13,1,0,-3.696,-0.2262,0
172,2888,47,6.27,4.13,0,0,-3.696,-0.2262,0
172,2889,35,-10.73,-1.87,0,0,-3.696,-0.2262,0
172,2890,46,-7.73,0.13,1,0,-3.696,-0.2262,0
172,2891,45,6.27,-0.37,0,0,-3.696,-0.2262,0
172,2892,45,3.27,0.63,1,0,-3.696,-0.2262,0
172,2893,37,-8.73,0.13,1,0,-3.696,-0.2262,0
172,2894,40,-3.73,1.13,0,0,-3.696,-0.2262,0
172,2895,44,3.27,1.63,0,0,-3.696,-0.2262,0
172,2896,48,8.27,3.63,0,0,-3.696,-0.2262,0
172,2897,50,-6.73,0.13,1,0,-3.696,-0.2262,0
172,2898,51,15.27,2.63,1,0,-3.696,-0.2262,0
172,2899,51,-2.73,-0.87,1,0,-3.696,-0.2262,0
172,2900,28,-10.73,0.13,0,0,-3.696,-0.2262,0
172,2901,38,0.27,-1.37,0,0,-3.696,-0.2262,0
172,2902,40,-2.73,-0.87,1,0,-3.696,-0.2262,0
172,2903,47,-8.73,0.63,0,0,-3.696,-0.2262,0
172,2904,46,-12.73,-0.87,0,0,-3.696,-0.2262,0
172,2905,50,9.27,3.13,0,0,-3.696,-0.2262,0
172,2906,54,-4.73,4.13,1,0,-3.696,-0.2262,0
172,2907,54,-4.73,2.63,0,0,-3.696,-0.2262,0
172,2908,46,-4.73,-0.87,0,0,-3.696,-0.2262,0
174,2909,51,-14.73,1.63,1,0,-7.68,0.2522,0
174,2910,36,-14.73,2.63,0,0,-7.68,0.2522,0
174,2911,32,-4.73,0.13,0,0,-7.68,0.2522,0
174,2912,34,-14.73,0.63,0,0,-7.68,0.2522,0
174,2913,30,-14.73,-0.87,1,0,-7.68,0.2522,0
174,2914,35,-8.73,0.13,1,0,-7.68,0.2522,0
174,2915,44,-12.73,0.63,1,0,-7.68,0.2522,0
174,2916,31,-0.73,-0.37,0,0,-7.68,0.2522,0
174,2917,40,-3.73,-0.87,0,0,-7.68,0.2522,0
174,2918,42,-14.73,-1.37,1,0,-7.68,0.2522,0
174,2919,43,-1.73,-0.87,1,0,-7.68,0.2522,0
174,2920,44,-14.73,1.63,1,0,-7.68,0.2522,0
174,2921,38,-16.73,-0.87,0,0,-7.68,0.2522,0
174,2922,37,-10.73,0.13,0,0,-7.68,0.2522,0
174,2923,37,-14.73,-2.87,0,0,-7.68,0.2522,0
174,2924,44,15.27,0.63,0,0,-7.68,0.2522,0
174,2925,46,-12.73,0.13,1,0,-7.68,0.2522,0
174,2926,50,-10.73,1.63,0,0,-7.68,0.2522,0
174,2927,39,-6.73,-1.37,0,0,-7.68,0.2522,0
174,2928,54,9.27,0.63,0,0,-7.68,0.2522,0
174,2929,55,7.27,4.13,1,0,-7.68,0.2522,0
175,2930,56,12.27,4.13,0,0,8.416,1.0974,0.071
175,2931,53,17.27,4.13,1,0,8.416,1.0974,0.071
175,2932,37,2.27,-1.37,0,0,8.416,1.0974,0.071
175,2933,53,2.27,1.13,0,1,8.416,1.0974,0.071
175,2934,42,-4.73,-0.87,0,0,8.416,1.0974,0.071
175,2935,42,5.27,0.63,0,0,8.416,1.0974,0.071
175,2936,45,5.27,3.13,0,0,8.416,1.0974,0.071
175,2937,54,17.27,3.63,0,0,8.416,1.0974,0.071
175,2938,23,-10.73,-1.87,0,0,8.416,1.0974,0.071
175,2939,48,9.27,-0.87,0,0,8.416,1.0974,0.071
175,2940,54,22.27,0.63,1,0,8.416,1.0974,0.071
175,2941,47,-4.73,0.13,0,0,8.416,1.0974,0.071
175,2942,46,22.27,0.13,0,0,8.416,1.0974,0.071
175,2943,38,22.27,2.63,1,0,8.416,1.0974,0.071
176,2944,26,-17.73,-4.87,0,0,-1.988,0.1549,0
176,2945,53,-4.73,0.63,1,0,-1.988,0.1549,0
176,2946,51,-7.73,-0.37,0,0,-1.988,0.1549,0
176,2947,55,2.27,2.13,0,0,-1.988,0.1549,0
176,2948,33,-2.73,-0.87,0,0,-1.988,0.1549,0
176,2949,51,15.27,-0.87,1,0,-1.988,0.1549,0
176,2950,47,2.27,0.63,0,0,-1.988,0.1549,0
176,2951,52,12.27,4.13,1,0,-1.988,0.1549,0
176,2952,37,-9.73,-0.87,0,0,-1.988,0.1549,0
176,2953,51,-0.73,0.63,1,0,-1.988,0.1549,0
176,2954,41,-7.73,-3.87,0,0,-1.988,0.1549,0
176,2955,53,0.27,-1.37,0,0,-1.988,0.1549,0
176,2956,35,-9.73,-0.87,1,0,-1.988,0.1549,0
176,2957,49,10.27,-0.37,1,0,-1.988,0.1549,0
176,2958,43,2.27,2.63,0,0,-1.988,0.1549,0
176,2959,55,-9.73,1.13,0,0,-1.988,0.1549,0
176,2960,54,-7.73,4.13,1,0,-1.988,0.1549,0
176,2961,55,-2.73,1.63,1,0,-1.988,0.1549,0
176,2962,55,-4.73,1.63,1,0,-1.988,0.1549,0
176,2963,55,-7.73,2.63,0,0,-1.988,0.1549,0
176,2964,31,0.27,-3.37,0,0,-1.988,0.1549,0
176,2965,36,-9.73,-3.37,1,0,-1.988,0.1549,0
176,2966,57,12.27,2.63,0,0,-1.988,0.1549,0
177,2967,41,5.27,-1.37,0,0,-4.433,-0.1904,0
177,2968,49,7.27,-0.37,0,0,-4.433,-0.1904,0
177,2969,42,2.27,-2.37,0,0,-4.433,-0.1904,0
177,2970,37,-9.73,-1.37,0,0,-4.433,-0.1904,0
177,2971,33,5.27,0.13,0,0,-4.433,-0.1904,0
177,2972,44,-7.73,-0.37,0,0,-4.433,-0.1904,0
177,2973,43,-9.73,2.13,0,0,-4.433,-0.1904,0
177,2974,39,-9.73,-0.37,0,0,-4.433,-0.1904,0
177,2975,34,-9.73,0.13,0,0,-4.433,-0.1904,0
177,2976,45,-12.73,-0.37,0,0,-4.433,-0.1904,0
177,2977,46,5.27,1.63,0,0,-4.433,-0.1904,0
177,2978,34,-9.73,-0.87,1,0,-4.433,-0.1904,0
177,2979,46,-7.73,-0.37,1,0,-4.433,-0.1904,0
177,2980,27,-10.73,-2.37,1,0,-4.433,-0.1904,0
177,2981,48,-7.73,0.13,1,0,-4.433,-0.1904,0
177,2982,39,2.27,1.63,1,0,-4.433,-0.1904,0
